;sp260223_002 ch: 1907283U1;;sp260223_002 ch: 7513481SP;
Wavelength [nm];Intensity;Wavelength [nm];intensity;
922,6833;2915,0548;903,4707;636,44505;
922,9722;2915,6048;903,7578;645,1253;
923,2611;2917,3127;904,0450;651,46783;
923,5500;2912,6483;904,3322;653,01158;
923,8389;2910,3668;904,6194;654,43853;
924,1278;2913,9233;904,9066;659,41492;
924,4167;2920,5057;905,1938;666,26842;
924,7056;2906,6696;905,4810;668,00391;
924,9945;2911,0519;905,7682;671,55243;
925,2834;2914,5412;906,0554;680,00948;
925,5722;2925,0493;906,3426;675,41464;
925,8611;2904,3974;906,6298;670,57278;
926,1500;2901,7654;906,9170;678,48012;
926,4389;2916,7942;907,2041;677,76362;
926,7278;2911,0663;907,4913;685,78916;
927,0167;2917,2329;907,7785;681,07496;
927,3056;2893,9193;908,0657;681,01625;
927,5945;2891,1334;908,3529;688,28061;
927,8834;2881,5822;908,6401;695,83042;
928,1723;2877,1507;908,9273;694,85638;
928,4612;2888,1533;909,2145;693,28786;
928,7501;2885,2334;909,5017;698,50959;
929,0390;2871,8132;909,7889;702,15753;
929,3279;2869,1809;910,0761;705,39831;
929,6168;2869,445;910,3632;706,72189;
929,9057;2851,8342;910,6504;702,2444;
930,1945;2839,6167;910,9376;696,60453;
930,4834;2846,8976;911,2248;698,89013;
930,7723;2856,1781;911,5120;706,32399;
931,0612;2842,4186;911,7992;710,28234;
931,3501;2827,8949;912,0864;713,54016;
931,6390;2830,5891;912,3736;706,48169;
931,9279;2830,1177;912,6608;715,38045;
932,2168;2831,3873;912,9480;714,59541;
932,5057;2821,1868;913,2352;718,48236;
932,7946;2816,0154;913,5224;715,97175;
933,0835;2806,6517;913,8095;713,40947;
933,3724;2803,2937;914,0967;716,46401;
933,6613;2818,197;914,3839;715,74215;
933,9502;2814,47;914,6711;719,13652;
934,2391;2807,4014;914,9583;719,72227;
934,5280;2818,2459;915,2455;718,83136;
934,8168;2796,1955;915,5327;723,07315;
935,1057;2817,3131;915,8199;726,84676;
935,3946;2807,9901;916,1071;723,3874;
935,6835;2781,8608;916,3943;728,49385;
935,9724;2793,1877;916,6815;731,65086;
936,2613;2769,6565;916,9686;731,88565;
936,5502;2747,7137;917,2558;722,19606;
936,8391;2737,9469;917,5430;725,44448;
937,1280;2707,1035;917,8302;737,03075;
937,4169;2715,7964;918,1174;723,78664;
937,7058;2687,322;918,4046;725,74284;
937,9947;2688,3851;918,6918;727,4773;
938,2836;2661,979;918,9790;728,59044;
938,5725;2631,5766;919,2662;724,00088;
938,8614;2636,3984;919,5534;717,88833;
939,1503;2629,3144;919,8406;726,83827;
939,4391;2620,2336;920,1277;723,87062;
939,7280;2605,596;920,4149;726,6897;
940,0169;2596,8511;920,7021;729,39969;
940,3058;2564,0017;920,9893;722,91145;
940,5947;2557,715;921,2765;719,96359;
940,8836;2559,3801;921,5637;717,815;
941,1725;2547,7569;921,8509;717,68608;
941,4614;2530,5359;922,1381;722,88624;
941,7503;2517,6444;922,4253;717,79678;
942,0392;2513,7708;922,7125;720,97784;
942,3281;2502,043;922,9997;723,26168;
942,6170;2473,7153;923,2869;718,85504;
942,9059;2491,5215;923,5740;720,98657;
943,1948;2455,8595;923,8612;718,07382;
943,4837;2454,3513;924,1484;711,34489;
943,7726;2424,075;924,4356;714,20825;
944,0615;2410,7031;924,7228;708,75461;
944,3503;2393,1487;925,0100;706,02548;
944,6392;2388,9395;925,2972;717,21586;
944,9281;2375,6633;925,5844;715,61058;
945,2170;2387,8664;925,8716;708,15441;
945,5059;2372,6227;926,1588;720,38884;
945,7948;2360,1303;926,4460;706,15758;
946,0837;2340,5598;926,7331;706,94689;
946,3726;2335,5793;927,0203;697,91209;
946,6615;2315,292;927,3075;691,74224;
946,9504;2302,2532;927,5947;702,05826;
947,2393;2293,8337;927,8819;696,35824;
947,5282;2302,0509;928,1691;693,18464;
947,8171;2284,0026;928,4563;691,20329;
948,1060;2256,1252;928,7435;692,34097;
948,3949;2239,753;929,0307;686,28121;
948,6838;2212,2325;929,3179;688,11284;
948,9726;2192,1389;929,6051;682,79163;
949,2615;2180,7246;929,8923;683,74073;
949,5504;2175,4403;930,1794;683,76259;
949,8393;2187,2939;930,4666;675,36236;
950,1282;2173,4793;930,7538;667,81611;
950,4171;2141,2007;931,0410;669,49401;
950,7060;2132,8886;931,3282;671,11779;
950,9949;2110,8942;931,6154;656,61936;
951,2838;2100,4895;931,9026;661,13846;
951,5727;2083,8955;932,1898;662,09921;
951,8616;2050,5723;932,4770;659,57226;
952,1505;2065,4636;932,7642;645,85226;
952,4394;2051,1865;933,0514;657,61982;
952,7283;2000,5831;933,3385;645,05992;
953,0172;1988,9748;933,6257;644,10236;
953,3061;1991,4359;933,9129;647,3494;
953,5949;1966,1174;934,2001;639,91565;
953,8838;1958,1713;934,4873;637,2317;
954,1727;1946,7771;934,7745;636,5691;
954,4616;1943,3171;935,0617;623,99296;
954,7505;1917,0579;935,3489;633,94884;
955,0394;1899,2555;935,6361;633,52067;
955,3283;1892,6441;935,9233;629,29477;
955,6172;1879,1748;936,2105;625,77495;
955,9061;1866,7749;936,4976;618,31531;
956,1950;1865,7663;936,7848;610,78332;
956,4839;1849,6446;937,0720;616,49999;
956,7728;1822,6525;937,3592;611,2426;
957,0617;1801,0792;937,6464;599,56535;
957,3506;1786,6328;937,9336;595,24724;
957,6395;1779,4277;938,2208;597,14205;
957,9284;1763,4114;938,5080;599,74301;
958,2172;1753,0961;938,7952;602,52611;
958,5061;1739,422;939,0824;589,67842;
958,7950;1734,8622;939,3696;586,65029;
959,0839;1701,4239;939,6568;589,62837;
959,3728;1671,0416;939,9439;580,12087;
959,6617;1683,4872;940,2311;582,48914;
959,9506;1664,1327;940,5183;570,83437;
960,2395;1648,1029;940,8055;579,48888;
960,5284;1648,9727;941,0927;573,00313;
960,8173;1623,0401;941,3799;570,69177;
961,1062;1603,9697;941,6671;563,7155;
961,3951;1578,4833;941,9543;562,97754;
961,6840;1569,8645;942,2415;548,80223;
961,9729;1563,2979;942,5287;550,39556;
962,2618;1524,9305;942,8159;542,12409;
962,5507;1522,8197;943,1030;553,30714;
962,8395;1515,6861;943,3902;542,76745;
963,1284;1496,7149;943,6774;536,16633;
963,4173;1487,1633;943,9646;528,598;
963,7062;1475,3622;944,2518;523,00913;
963,9951;1458,086;944,5390;520,96008;
964,2840;1458,3878;944,8262;516,45177;
964,5729;1439,2203;945,1134;513,26077;
964,8618;1426,578;945,4006;509,69822;
965,1507;1419,3585;945,6878;507,11412;
965,4396;1398,9729;945,9750;501,6872;
965,7285;1383,4128;946,2622;503,78478;
966,0174;1361,7431;946,5493;503,22213;
966,3063;1342,9637;946,8365;498,49909;
966,5952;1328,3695;947,1237;488,15606;
966,8841;1311,6775;947,4109;481,77485;
967,1730;1332,6893;947,6981;487,17113;
967,4618;1292,6426;947,9853;479,07221;
967,7507;1272,4126;948,2725;474,93772;
968,0396;1280,6567;948,5597;477,06992;
968,3285;1269,169;948,8469;466,75694;
968,6174;1236,2298;949,1341;457,10902;
968,9063;1257,4384;949,4213;457,69164;
969,1952;1218,7004;949,7084;461,76092;
969,4841;1206,7239;949,9956;450,58694;
969,7730;1208,6272;950,2828;452,135;
970,0619;1191,4903;950,5700;450,80688;
970,3508;1176,9748;950,8572;442,5096;
970,6397;1185,2919;951,1444;435,62215;
970,9286;1183,713;951,4316;433,03395;
971,2175;1153,8347;951,7188;424,69983;
971,5064;1143,8847;952,0060;424,41356;
971,7953;1139,0166;952,2932;417,65376;
972,0841;1130,5575;952,5804;420,60278;
972,3730;1117,1898;952,8676;418,06504;
972,6619;1106,5276;953,1547;415,71672;
972,9508;1090,4106;953,4419;407,22434;
973,2397;1067,2076;953,7291;404,77865;
973,5286;1060,9207;954,0163;398,4021;
973,8175;1027,9089;954,3035;396,60272;
974,1064;1033,1962;954,5907;392,64711;
974,3953;1007,6956;954,8779;385,90346;
974,6842;1008,9797;955,1651;384,21486;
974,9731;962,60806;955,4523;377,28336;
975,2620;964,20409;955,7395;374,08234;
975,5509;977,88816;956,0267;364,13632;
975,8398;939,08229;956,3138;369,10098;
976,1287;926,81417;956,6010;360,40224;
976,4176;920,42313;956,8882;357,95846;
976,7064;897,94453;957,1754;353,30584;
976,9953;888,47041;957,4626;355,20826;
977,2842;881,21934;957,7498;344,24126;
977,5731;862,28905;958,0370;348,5449;
977,8620;847,03093;958,3242;344,52026;
978,1509;835,30798;958,6114;342,30542;
978,4398;823,41648;958,8986;331,62745;
978,7287;814,72439;959,1858;333,68886;
979,0176;799,53563;959,4729;324,60129;
979,3065;781,2904;959,7601;320,19449;
979,5954;773,86023;960,0473;321,43846;
979,8843;767,01637;960,3345;319,1513;
980,1732;753,74637;960,6217;310,81431;
980,4621;744,39597;960,9089;311,86205;
980,7510;737,89999;961,1961;309,19185;
981,0399;731,10843;961,4833;300,62738;
981,3287;717,53339;961,7705;300,61531;
981,6176;722,41998;962,0577;298,90701;
981,9065;710,12579;962,3449;293,78576;
982,1954;694,7889;962,6321;290,56627;
982,4843;690,13479;962,9192;281,36954;
982,7732;675,91142;963,2064;282,80937;
983,0621;659,71429;963,4936;286,44075;
983,3510;651,51865;963,7808;280,61318;
983,6399;651,23333;964,0680;274,53822;
983,9288;637,25809;964,3552;275,25262;
984,2177;618,65127;964,6424;264,14945;
984,5066;620,91196;964,9296;268,59701;
984,7955;617,51251;965,2168;262,05232;
985,0844;601,77658;965,5040;255,56742;
985,3733;602,74805;965,7912;254,53256;
985,6622;595,98494;966,0783;251,55037;
985,9510;591,9155;966,3655;249,93983;
986,2399;566,00974;966,6527;244,78523;
986,5288;560,56584;966,9399;242,05043;
986,8177;555,85575;967,2271;240,84128;
987,1066;553,22607;967,5143;238,70948;
987,3955;524,33114;967,8015;235,10468;
987,6844;529,52658;968,0887;231,25147;
987,9733;529,87389;968,3759;226,28836;
988,2622;520,63127;968,6631;218,87899;
988,5511;506,46887;968,9503;217,12042;
988,8400;513,00772;969,2375;211,92956;
989,1289;499,1783;969,5246;206,98401;
989,4178;500,68542;969,8118;210,2748;
989,7067;503,03562;970,0990;213,18674;
989,9956;487,02079;970,3862;202,64614;
990,2845;484,09155;970,6734;207,17381;
990,5733;467,43519;970,9606;201,95674;
990,8622;457,32645;971,2478;196,98764;
991,1511;450,99878;971,5350;193,33224;
991,4400;467,44524;971,8222;193,59163;
991,7289;458,68225;972,1094;181,50977;
992,0178;445,82853;972,3966;183,62873;
992,3067;444,91452;972,6837;183,38806;
992,5956;433,56766;972,9709;185,95824;
992,8845;426,68562;973,2581;175,01827;
993,1734;422,22451;973,5453;174,7579;
993,4623;422,13346;973,8325;173,53311;
993,7512;414,78911;974,1197;170,42062;
994,0401;410,92874;974,4069;165,57876;
994,3290;396,58859;974,6941;160,34336;
994,6179;382,44131;974,9813;158,98037;
994,9068;381,35538;975,2685;160,31651;
995,1956;386,07992;975,5557;168,01197;
995,4845;382,88455;975,8428;162,31671;
995,7734;373,11708;976,1300;156,19893;
996,0623;367,52054;976,4172;148,60071;
996,3512;366,90982;976,7044;146,90275;
996,6401;368,36797;976,9916;145,63974;
996,9290;351,33341;977,2788;143,54337;
997,2179;351,96969;977,5660;138,56617;
997,5068;344,69875;977,8532;140,82029;
997,7957;350,4634;978,1404;138,64105;
998,0846;337,88929;978,4276;138,73993;
998,3735;334,64578;978,7148;134,95273;
998,6624;340,94715;979,0020;128,61269;
998,9513;338,86041;979,2891;126,8395;
999,2402;330,33332;979,5763;123,26881;
999,5291;328,66395;979,8635;119,92117;
999,8179;325,16426;980,1507;120,991;
1000,1068;324,78913;980,4379;119,02116;
1000,3957;322,31457;980,7251;122,057;
1000,6846;314,90799;981,0123;121,83312;
1000,9735;304,10956;981,2995;113,95891;
1001,2624;310,76796;981,5867;107,87416;
1001,5513;295,5547;981,8739;111,94648;
1001,8402;293,59561;982,1611;114,87411;
1002,1291;292,36416;982,4482;105,96358;
1002,4180;284,68686;982,7354;107,71084;
1002,7069;281,61289;983,0226;100,96218;
1002,9958;287,38991;983,3098;104,89213;
1003,2847;284,05542;983,5970;105,98971;
1003,5736;279,35774;983,8842;102,47207;
1003,8625;284,16446;984,1714;101,63527;
1004,1514;281,72323;984,4586;97,655197;
1004,4402;274,33786;984,7458;95,119191;
1004,7291;276,69149;985,0330;99,83775;
1005,0180;274,3844;985,3202;101,21925;
1005,3069;269,68773;985,6074;94,903535;
1005,5958;268,82909;985,8945;91,865603;
1005,8847;265,24809;986,1817;91,951768;
1006,1736;268,05047;986,4689;89,37166;
1006,4625;269,93563;986,7561;86,656895;
1006,7514;285,41964;987,0433;83,339137;
1007,0403;282,1868;987,3305;82,072713;
1007,3292;262,88117;987,6177;85,916401;
1007,6181;276,73733;987,9049;83,43633;
1007,9070;277,75501;988,1921;81,245699;
1008,1959;279,16252;988,4793;81,56787;
1008,4848;277,73061;988,7665;77,892916;
1008,7737;284,40344;989,0536;80,916707;
1009,0625;274,58938;989,3408;75,073806;
1009,3514;285,17922;989,6280;71,691397;
1009,6403;290,75629;989,9152;68,180598;
1009,9292;286,79787;990,2024;71,57056;
1010,2181;298,73088;990,4896;73,368811;
1010,5070;298,95603;990,7768;69,433979;
1010,7959;297,41082;991,0640;73,61463;
1011,0848;300,88397;991,3512;69,497345;
1011,3737;306,38155;991,6384;65,508036;
1011,6626;305,64488;991,9256;74,497972;
1011,9515;316,90285;992,2127;71,782742;
1012,2404;323,63094;992,4999;63,72736;
1012,5293;326,42167;992,7871;64,543251;
1012,8182;321,37537;993,0743;71,037817;
1013,1071;327,57397;993,3615;68,9232;
1013,3960;336,83144;993,6487;63,44409;
1013,6848;333,08499;993,9359;63,726648;
1013,9737;350,57519;994,2231;61,900344;
1014,2626;340,22697;994,5103;64,475129;
1014,5515;345,72198;994,7975;67,193487;
1014,8404;341,49685;995,0847;67,716573;
1015,1293;347,07477;995,3719;60,881629;
1015,4182;346,68921;995,6590;61,343582;
1015,7071;352,8748;995,9462;60,031988;
1015,9960;353,01355;996,2334;56,636499;
1016,2849;356,65795;996,5206;63,115392;
1016,5738;356,39183;996,8078;52,923501;
1016,8627;351,04406;997,0950;50,676936;
1017,1516;359,88803;997,3822;60,274837;
1017,4405;375,97596;997,6694;60,800481;
1017,7294;370,54634;997,9566;59,020169;
1018,0183;351,32523;998,2438;57,204722;
1018,3071;356,30548;998,5310;56,555731;
1018,5960;353,97799;998,8181;60,884175;
1018,8849;349,54883;999,1053;62,864102;
1019,1738;345,42137;999,3925;54,251008;
1019,4627;360,5587;999,6797;54,485193;
1019,7516;350,40792;999,9669;53,599081;
1020,0405;357,90752;1000,2541;53,638964;
1020,3294;368,4287;1000,5413;54,214492;
1020,6183;361,69021;1000,8285;53,415394;
1020,9072;354,00466;1001,1157;52,71885;
1021,1961;367,45797;1001,4029;56,863379;
1021,4850;361,43886;1001,6901;55,557882;
1021,7739;367,36838;1001,9773;54,288463;
1022,0628;371,72926;1002,2644;55,392055;
1022,3517;366,1187;1002,5516;52,853918;
1022,6406;373,92607;1002,8388;56,824859;
1022,9294;372,47386;1003,1260;55,130183;
1023,2183;371,63363;1003,4132;54,574606;
1023,5072;373,78326;1003,7004;52,518737;
1023,7961;367,02384;1003,9876;55,643191;
1024,0850;373,46354;1004,2748;53,600225;
1024,3739;376,34571;1004,5620;53,293579;
1024,6628;376,57845;1004,8492;54,813611;
1024,9517;373,51436;1005,1364;56,860986;
1025,2406;377,82155;1005,4235;52,442523;
1025,5295;373,39908;1005,7107;55,202806;
1025,8184;380,54282;1005,9979;57,292814;
1026,1073;370,93947;1006,2851;58,172208;
1026,3962;376,16794;1006,5723;62,392224;
1026,6851;377,16842;1006,8595;57,85656;
1026,9740;381,81625;1007,1467;57,941679;
1027,2629;389,15341;1007,4339;58,276169;
1027,5518;381,16215;1007,7211;55,19417;
1027,8406;386,49141;1008,0083;50,75126;
1028,1295;401,39385;1008,2955;55,606837;
1028,4184;402,24225;1008,5827;54,937698;
1028,7073;395,86473;1008,8698;60,305573;
1028,9962;380,35136;1009,1570;58,672495;
1029,2851;392,14751;1009,4442;57,044418;
1029,5740;398,99021;1009,7314;57,920703;
1029,8629;403,37469;1010,0186;56,199066;
1030,1518;416,95986;1010,3058;57,26611;
1030,4407;414,95827;1010,5930;64,97867;
1030,7296;410,74708;1010,8802;59,443975;
1031,0185;418,46334;1011,1674;62,047282;
1031,3074;429,90785;1011,4546;63,254;
1031,5963;427,07654;1011,7418;62,335452;
1031,8852;429,74266;1012,0289;62,131608;
1032,1741;436,59477;1012,3161;63,693416;
1032,4629;440,00599;1012,6033;65,081004;
1032,7518;442,15607;1012,8905;63,886371;
1033,0407;448,91742;1013,1777;65,39631;
1033,3296;456,5514;1013,4649;67,389732;
1033,6185;445,11794;1013,7521;63,008739;
1033,9074;447,19108;1014,0393;64,149307;
1034,1963;436,88878;1014,3265;64,764662;
1034,4852;425,78293;1014,6137;61,207737;
1034,7741;428,98026;1014,9009;67,087179;
1035,0630;429,6953;1015,1880;66,164823;
1035,3519;429,4208;1015,4752;68,356085;
1035,6408;425,20749;1015,7624;67,473357;
1035,9297;414,72735;1016,0496;69,15642;
1036,2186;410,71851;1016,3368;55,077121;
1036,5075;402,45366;1016,6240;62,702103;
1036,7964;413,39655;1016,9112;67,750269;
1037,0852;409,4788;1017,1984;72,526638;
1037,3741;408,616;1017,4856;66,617314;
1037,6630;408,11886;1017,7728;68,210403;
1037,9519;415,60267;1018,0600;67,769363;
1038,2408;408,30255;1018,3472;70,234791;
1038,5297;390,46747;1018,6343;68,254579;
1038,8186;388,93122;1018,9215;61,670901;
1039,1075;400,75494;1019,2087;62,270698;
1039,3964;390,68073;1019,4959;69,009755;
1039,6853;401,44926;1019,7831;75,456552;
1039,9742;400,4907;1020,0703;70,998942;
1040,2631;397,32433;1020,3575;68,399461;
1040,5520;398,82434;1020,6447;69,419294;
1040,8409;393,59266;1020,9319;70,686036;
1041,1298;398,7917;1021,2191;68,672096;
1041,4187;393,35756;1021,5063;68,210006;
1041,7075;391,33988;1021,7934;71,977903;
1041,9964;394,3982;1022,0806;71,049649;
1042,2853;391,63755;1022,3678;65,344286;
1042,5742;389,5179;1022,6550;69,153604;
1042,8631;386,94691;1022,9422;65,789567;
1043,1520;390,19992;1023,2294;69,383141;
1043,4409;384,51578;1023,5166;67,312472;
1043,7298;383,98524;1023,8038;66,775103;
1044,0187;408,1667;1024,0910;71,101724;
1044,3076;386,93636;1024,3782;69,906619;
1044,5965;379,56488;1024,6654;68,314318;
1044,8854;377,84871;1024,9526;67,72496;
1045,1743;381,8809;1025,2397;69,912297;
1045,4632;395,44338;1025,5269;72,868458;
1045,7521;377,58524;1025,8141;69,256468;
1046,0410;379,49872;1026,1013;74,295527;
1046,3298;387,7601;1026,3885;73,651656;
1046,6187;385,31306;1026,6757;65,254448;
1046,9076;379,74693;1026,9629;65,739586;
1047,1965;375,92064;1027,2501;74,830519;
1047,4854;382,38588;1027,5373;75,835866;
1047,7743;381,19011;1027,8245;68,120128;
1048,0632;384,85717;1028,1117;75,125013;
1048,3521;375,53675;1028,3988;74,790299;
1048,6410;375,99342;1028,6860;73,079708;
1048,9299;378,03701;1028,9732;71,981782;
1049,2188;373,43469;1029,2604;72,440468;
1049,5077;369,14993;1029,5476;76,237136;
1049,7966;378,47525;1029,8348;82,572044;
1050,0855;365,73403;1030,1220;83,012284;
1050,3744;374,64558;1030,4092;78,669963;
1050,6633;362,8346;1030,6964;73,858709;
1050,9521;367,85921;1030,9836;77,462901;
1051,2410;371,41927;1031,2708;72,946397;
1051,5299;383,73445;1031,5579;76,120094;
1051,8188;362,92672;1031,8451;69,406372;
1052,1077;367,74982;1032,1323;78,539275;
1052,3966;368,58932;1032,4195;74,695664;
1052,6855;361,36704;1032,7067;77,286171;
1052,9744;360,37858;1032,9939;75,988586;
1053,2633;360,71425;1033,2811;75,221408;
1053,5522;355,89196;1033,5683;72,227468;
1053,8411;364,92924;1033,8555;75,606703;
1054,1300;357,47353;1034,1427;80,459239;
1054,4189;358,0364;1034,4299;77,831637;
1054,7078;348,856;1034,7171;76,008452;
1054,9967;349,87066;1035,0042;78,779481;
1055,2856;342,09592;1035,2914;74,256113;
1055,5744;369,81988;1035,5786;74,979367;
1055,8633;348,95608;1035,8658;76,853142;
1056,1522;355,75876;1036,1530;78,417462;
1056,4411;358,61059;1036,4402;83,649907;
1056,7300;354,47782;1036,7274;77,867863;
1057,0189;362,96971;1037,0146;82,454202;
1057,3078;358,47917;1037,3018;70,152116;
1057,5967;332,81157;1037,5890;80,61919;
1057,8856;336,24216;1037,8762;80,141047;
1058,1745;345,29232;1038,1633;75,906632;
1058,4634;339,41141;1038,4505;76,135537;
1058,7523;341,26451;1038,7377;74,149761;
1059,0412;338,47568;1039,0249;78,251307;
1059,3301;339,81784;1039,3121;76,664335;
1059,6190;348,35188;1039,5993;74,709258;
1059,9079;340,75708;1039,8865;75,401473;
1060,1967;337,69552;1040,1737;82,763908;
1060,4856;322,24829;1040,4609;80,140057;
1060,7745;322,39439;1040,7481;76,81259;
1061,0634;331,34172;1041,0353;73,081143;
1061,3523;336,6967;1041,3225;77,987004;
1061,6412;330,02116;1041,6096;76,710006;
1061,9301;322,17251;1041,8968;72,833652;
1062,2190;324,50328;1042,1840;72,908125;
1062,5079;317,66016;1042,4712;77,718563;
1062,7968;316,24992;1042,7584;73,464528;
1063,0857;311,50358;1043,0456;74,79753;
1063,3746;314,17283;1043,3328;69,71538;
1063,6635;313,92057;1043,6200;73,916731;
1063,9524;303,82602;1043,9072;76,308118;
1064,2413;309,87265;1044,1944;74,708084;
1064,5302;300,93723;1044,4816;67,820102;
1064,8190;303,97589;1044,7687;72,717312;
1065,1079;297,32767;1045,0559;74,235169;
1065,3968;304,34809;1045,3431;75,131971;
1065,6857;308,62237;1045,6303;78,661039;
1065,9746;296,97781;1045,9175;72,398151;
1066,2635;296,59334;1046,2047;71,686966;
1066,5524;288,19078;1046,4919;80,91806;
1066,8413;288,23748;1046,7791;71,888303;
1067,1302;287,49163;1047,0663;75,403161;
1067,4191;287,50246;1047,3535;73,956623;
1067,7080;284,24268;1047,6407;70,754526;
1067,9969;290,65509;1047,9278;69,272078;
1068,2858;289,02093;1048,2150;71,767684;
1068,5747;283,06276;1048,5022;68,536595;
1068,8636;286,12994;1048,7894;66,922834;
1069,1525;292,87354;1049,0766;64,877464;
1069,4413;290,7576;1049,3638;72,327879;
1069,7302;284,70455;1049,6510;71,994454;
1070,0191;312,98342;1049,9382;74,870444;
1070,3080;288,40905;1050,2254;70,535476;
1070,5969;283,41407;1050,5126;71,63112;
1070,8858;282,01572;1050,7998;74,51005;
1071,1747;284,67334;1051,0870;74,153633;
1071,4636;283,45359;1051,3741;69,955661;
1071,7525;296,0531;1051,6613;67,483225;
1072,0414;275,41991;1051,9485;72,175556;
1072,3303;278,75547;1052,2357;62,960827;
1072,6192;266,93085;1052,5229;64,803794;
1072,9081;267,0167;1052,8101;64,876209;
1073,1970;269,04442;1053,0973;75,770716;
1073,4859;266,50615;1053,3845;66,44658;
1073,7748;260,65922;1053,6717;65,797228;
1074,0636;262,64262;1053,9589;60,200879;
1074,3525;258,51863;1054,2461;69,355882;
1074,6414;263,58453;1054,5332;63,118881;
1074,9303;269,66529;1054,8204;62,022264;
1075,2192;267,12453;1055,1076;68,044239;
1075,5081;263,31922;1055,3948;68,264405;
1075,7970;258,71261;1055,6820;63,72422;
1076,0859;255,44425;1055,9692;60,275864;
1076,3748;249,95672;1056,2564;60,782834;
1076,6637;260,36508;1056,5436;62,412012;
1076,9526;262,81978;1056,8308;59,959251;
1077,2415;254,55334;1057,1180;62,970096;
1077,5304;252,43467;1057,4052;62,160827;
1077,8193;246,86109;1057,6924;55,108993;
1078,1082;240,57665;1057,9795;61,870115;
1078,3971;255,66926;1058,2667;51,419194;
1078,6859;263,39154;1058,5539;68,087431;
1078,9748;257,20393;1058,8411;62,646268;
1079,2637;254,58496;1059,1283;62,394807;
1079,5526;246,13703;1059,4155;59,789494;
1079,8415;242,32225;1059,7027;62,220246;
1080,1304;244,71014;1059,9899;59,859178;
1080,4193;246,43133;1060,2771;56,641982;
1080,7082;240,05932;1060,5643;46,864869;
1080,9971;246,58104;1060,8515;48,283702;
1081,2860;241,95102;1061,1386;55,135186;
1081,5749;250,10539;1061,4258;53,61662;
1081,8638;239,65856;1061,7130;55,48668;
1082,1527;239,1834;1062,0002;57,196218;
1082,4416;236,17491;1062,2874;53,344788;
1082,7305;230,40376;1062,5746;58,462473;
1083,0194;230,01026;1062,8618;55,979054;
1083,3082;236,33827;1063,1490;52,593783;
1083,5971;243,73883;1063,4362;57,052561;
1083,8860;239,73091;1063,7234;58,848558;
1084,1749;230,71887;1064,0106;57,33027;
1084,4638;222,78754;1064,2978;54,90688;
1084,7527;231,34618;1064,5849;57,139622;
1085,0416;222,3448;1064,8721;52,921688;
1085,3305;213,57649;1065,1593;52,492251;
1085,6194;224,08108;1065,4465;47,689685;
1085,9083;226,79232;1065,7337;51,501649;
1086,1972;245,41435;1066,0209;48,612288;
1086,4861;219,17844;1066,3081;52,339123;
1086,7750;226,48089;1066,5953;53,021575;
1087,0639;212,67685;1066,8825;51,7865;
1087,3528;207,10101;1067,1697;50,498233;
1087,6417;211,31484;1067,4569;45,052341;
1087,9305;216,53942;1067,7440;46,383941;
1088,2194;217,73778;1068,0312;46,080333;
1088,5083;223,52869;1068,3184;43,0782;
1088,7972;224,73505;1068,6056;46,40141;
1089,0861;214,74586;1068,8928;45,565172;
1089,3750;217,5435;1069,1800;46,173194;
1089,6639;210,05403;1069,4672;50,325593;
1089,9528;212,01103;1069,7544;47,65882;
1090,2417;224,46235;1070,0416;46,020364;
1090,5306;212,39086;1070,3288;48,975201;
1090,8195;202,8494;1070,6160;40,775405;
1091,1084;216,65779;1070,9031;44,322036;
1091,3973;204,87184;1071,1903;45,145753;
1091,6862;222,53053;1071,4775;47,206703;
1091,9751;203,20129;1071,7647;42,425769;
1092,2640;199,55141;1072,0519;42,275841;
1092,5528;207,4442;1072,3391;45,596773;
1092,8417;200,06857;1072,6263;40,514729;
1093,1306;205,29102;1072,9135;48,132415;
1093,4195;204,53298;1073,2007;42,905582;
1093,7084;193,97778;1073,4879;43,081424;
1093,9973;178,42975;1073,7751;39,497658;
1094,2862;200,79459;1074,0623;42,231021;
1094,5751;189,67577;1074,3494;43,170657;
1094,8640;183,16787;1074,6366;45,877758;
1095,1529;193,5633;1074,9238;42,861772;
1095,4418;188,85008;1075,2110;42,689225;
1095,7307;185,15406;1075,4982;43,734817;
1096,0196;195,31152;1075,7854;39,882928;
1096,3085;166,95657;1076,0726;38,288212;
1096,5974;182,85348;1076,3598;41,551298;
1096,8863;180,4813;1076,6470;41,62029;
1097,1751;181,63099;1076,9342;39,856136;
1097,4640;179,73629;1077,2214;39,508362;
1097,7529;185,07586;1077,5085;29,051347;
1098,0418;180,81464;1077,7957;38,603875;
1098,3307;173,9844;1078,0829;40,664059;
1098,6196;186,43696;1078,3701;41,317044;
1098,9085;178,62886;1078,6573;38,184552;
1099,1974;175,97197;1078,9445;37,941989;
1099,4863;182,87265;1079,2317;41,571435;
1099,7752;178,17312;1079,5189;39,258117;
1100,0641;170,48999;1079,8061;36,150183;
;;1080,0933;38,459876;
;;1080,3805;37,744626;
;;1080,6677;31,043237;
;;1080,9548;33,771108;
;;1081,2420;35,34461;
;;1081,5292;32,250273;
;;1081,8164;27,532751;
;;1082,1036;38,57411;
;;1082,3908;30,198562;
;;1082,6780;36,832753;
;;1082,9652;38,211009;
;;1083,2524;37,168989;
;;1083,5396;33,092843;
;;1083,8268;32,530416;
;;1084,1139;33,228474;
;;1084,4011;32,899587;
;;1084,6883;32,743022;
